"","State","Year","month","checks"
"2032","New Hampshire",2017,"Oct",10371
"2033","New Hampshire",2017,"Nov",11627
"2034","New Hampshire",2017,"Dec",12035
"2035","New Jersey",2017,"Jan",9274
"2036","New Jersey",2017,"Feb",9601
"2037","New Jersey",2017,"Mar",10993
"2038","New Jersey",2017,"Apr",9119
"2039","New Jersey",2017,"May",8694
"2040","New Jersey",2017,"Jun",7790
"2041","New Jersey",2017,"Jul",7034
"2042","New Jersey",2017,"Aug",7443
"2043","New Jersey",2017,"Sep",7165
"2044","New Jersey",2017,"Oct",7852
"2045","New Jersey",2017,"Nov",9433
"2046","New Jersey",2017,"Dec",9341
"2047","New Mexico",2017,"Jan",10966
"2048","New Mexico",2017,"Feb",15364
"2049","New Mexico",2017,"Mar",14963
"2050","New Mexico",2017,"Apr",12748
"2051","New Mexico",2017,"May",11291
"2052","New Mexico",2017,"Jun",11398
"2053","New Mexico",2017,"Jul",10580
"2054","New Mexico",2017,"Aug",11690
"2055","New Mexico",2017,"Sep",12491
"2056","New Mexico",2017,"Oct",13543
"2057","New Mexico",2017,"Nov",16110
"2058","New Mexico",2017,"Dec",18635
"2059","New York",2017,"Jan",31567
"2060","New York",2017,"Feb",31910
"2061","New York",2017,"Mar",35608
"2062","New York",2017,"Apr",33113
"2063","New York",2017,"May",31294
"2064","New York",2017,"Jun",27677
"2065","New York",2017,"Jul",25576
"2066","New York",2017,"Aug",28779
"2067","New York",2017,"Sep",30703
"2068","New York",2017,"Oct",32615
"2069","New York",2017,"Nov",37306
"2070","New York",2017,"Dec",36347
"2071","North Carolina",2017,"Jan",46548
"2072","North Carolina",2017,"Feb",51627
"2073","North Carolina",2017,"Mar",55574
"2074","North Carolina",2017,"Apr",39992
"2075","North Carolina",2017,"May",39413
"2076","North Carolina",2017,"Jun",39169
"2077","North Carolina",2017,"Jul",34784
"2078","North Carolina",2017,"Aug",41122
"2079","North Carolina",2017,"Sep",37325
"2080","North Carolina",2017,"Oct",43211
"2081","North Carolina",2017,"Nov",51839
"2082","North Carolina",2017,"Dec",57209
"2083","North Dakota",2017,"Jan",4933
"2084","North Dakota",2017,"Feb",6193
"2085","North Dakota",2017,"Mar",6461
"2086","North Dakota",2017,"Apr",6504
"2087","North Dakota",2017,"May",4654
"2088","North Dakota",2017,"Jun",4939
"2089","North Dakota",2017,"Jul",4136
"2090","North Dakota",2017,"Aug",4874
"2091","North Dakota",2017,"Sep",5212
"2092","North Dakota",2017,"Oct",6209
"2093","North Dakota",2017,"Nov",6334
"2094","North Dakota",2017,"Dec",6528
"2095","Ohio",2017,"Jan",58574
"2096","Ohio",2017,"Feb",74257
"2097","Ohio",2017,"Mar",81153
"2098","Ohio",2017,"Apr",66800
"2099","Ohio",2017,"May",56229
"2100","Ohio",2017,"Jun",53164
"2101","Ohio",2017,"Jul",49432
"2102","Ohio",2017,"Aug",51103
"2103","Ohio",2017,"Sep",49942
"2104","Ohio",2017,"Oct",56960
"2105","Ohio",2017,"Nov",76732
"2106","Ohio",2017,"Dec",78726
"2107","Oklahoma",2017,"Jan",24547
"2108","Oklahoma",2017,"Feb",30840
"2109","Oklahoma",2017,"Mar",30518
"2110","Oklahoma",2017,"Apr",27478
"2111","Oklahoma",2017,"May",22693
"2112","Oklahoma",2017,"Jun",24632
"2113","Oklahoma",2017,"Jul",20738
"2114","Oklahoma",2017,"Aug",24061
"2115","Oklahoma",2017,"Sep",23371
"2116","Oklahoma",2017,"Oct",25822
"2117","Oklahoma",2017,"Nov",38406
"2118","Oklahoma",2017,"Dec",41245
"2119","Oregon",2017,"Jan",22210
"2120","Oregon",2017,"Feb",29183
"2121","Oregon",2017,"Mar",32423
"2122","Oregon",2017,"Apr",27936
"2123","Oregon",2017,"May",26466
"2124","Oregon",2017,"Jun",27103
"2125","Oregon",2017,"Jul",23239
"2126","Oregon",2017,"Aug",24904
"2127","Oregon",2017,"Sep",27277
"2128","Oregon",2017,"Oct",27786
"2129","Oregon",2017,"Nov",34103
"2130","Oregon",2017,"Dec",38537
"2131","Pennsylvania",2017,"Jan",85948
"2132","Pennsylvania",2017,"Feb",95585
"2133","Pennsylvania",2017,"Mar",110334
"2134","Pennsylvania",2017,"Apr",85908
"2135","Pennsylvania",2017,"May",79725
"2136","Pennsylvania",2017,"Jun",76201
"2137","Pennsylvania",2017,"Jul",73654
"2138","Pennsylvania",2017,"Aug",79020
"2139","Pennsylvania",2017,"Sep",77003
"2140","Pennsylvania",2017,"Oct",87064
"2141","Pennsylvania",2017,"Nov",104479
"2142","Pennsylvania",2017,"Dec",107730
"2143","Puerto Rico",2017,"Jan",1332
"2144","Puerto Rico",2017,"Feb",1259
"2145","Puerto Rico",2017,"Mar",1560
"2146","Puerto Rico",2017,"Apr",1387
"2147","Puerto Rico",2017,"May",1600
"2148","Puerto Rico",2017,"Jun",1631
"2149","Puerto Rico",2017,"Jul",1381
"2150","Puerto Rico",2017,"Aug",1490
"2151","Puerto Rico",2017,"Sep",791
"2152","Puerto Rico",2017,"Oct",1306
"2153","Puerto Rico",2017,"Nov",2307
"2154","Puerto Rico",2017,"Dec",2767
"2155","Rhode Island",2017,"Jan",2147
"2156","Rhode Island",2017,"Feb",2354
"2157","Rhode Island",2017,"Mar",2553
"2158","Rhode Island",2017,"Apr",2133
"2159","Rhode Island",2017,"May",1883
"2160","Rhode Island",2017,"Jun",1899
"2161","Rhode Island",2017,"Jul",1646
"2162","Rhode Island",2017,"Aug",1718
"2163","Rhode Island",2017,"Sep",1799
"2164","Rhode Island",2017,"Oct",2103
"2165","Rhode Island",2017,"Nov",2173
"2166","Rhode Island",2017,"Dec",2269
"2167","South Carolina",2017,"Jan",31829
"2168","South Carolina",2017,"Feb",41969
"2169","South Carolina",2017,"Mar",43113
"2170","South Carolina",2017,"Apr",30218
"2171","South Carolina",2017,"May",31248
"2172","South Carolina",2017,"Jun",32995
"2173","South Carolina",2017,"Jul",26567
"2174","South Carolina",2017,"Aug",31663
"2175","South Carolina",2017,"Sep",25930
"2176","South Carolina",2017,"Oct",28996
"2177","South Carolina",2017,"Nov",34132
"2178","South Carolina",2017,"Dec",38260
"2179","South Dakota",2017,"Jan",7614
"2180","South Dakota",2017,"Feb",9754
"2181","South Dakota",2017,"Mar",9770
"2182","South Dakota",2017,"Apr",7857
"2183","South Dakota",2017,"May",7004
"2184","South Dakota",2017,"Jun",6704
"2185","South Dakota",2017,"Jul",6068
"2186","South Dakota",2017,"Aug",6686
"2187","South Dakota",2017,"Sep",7457
"2188","South Dakota",2017,"Oct",9244
"2189","South Dakota",2017,"Nov",9908
"2190","South Dakota",2017,"Dec",10507
"2191","Tennessee",2017,"Jan",83613
"2192","Tennessee",2017,"Feb",69264
"2193","Tennessee",2017,"Mar",74655
"2194","Tennessee",2017,"Apr",57852
"2195","Tennessee",2017,"May",57763
"2196","Tennessee",2017,"Jun",52959
"2197","Tennessee",2017,"Jul",52643
"2198","Tennessee",2017,"Aug",49945
"2199","Tennessee",2017,"Sep",50945
"2200","Tennessee",2017,"Oct",55531
"2201","Tennessee",2017,"Nov",74800
"2202","Tennessee",2017,"Dec",87983
"2203","Texas",2017,"Jan",117903
"2204","Texas",2017,"Feb",137470
"2205","Texas",2017,"Mar",144270
"2206","Texas",2017,"Apr",109961
"2207","Texas",2017,"May",109732
"2208","Texas",2017,"Jun",118091
"2209","Texas",2017,"Jul",98338
"2210","Texas",2017,"Aug",110946
"2211","Texas",2017,"Sep",128260
"2212","Texas",2017,"Oct",129869
"2213","Texas",2017,"Nov",163358
"2214","Texas",2017,"Dec",181236
"2215","Utah",2017,"Jan",18314
"2216","Utah",2017,"Feb",24889
"2217","Utah",2017,"Mar",26941
"2218","Utah",2017,"Apr",23177
"2219","Utah",2017,"May",23844
"2220","Utah",2017,"Jun",22138
"2221","Utah",2017,"Jul",17925
"2222","Utah",2017,"Aug",22010
"2223","Utah",2017,"Sep",20041
"2224","Utah",2017,"Oct",19619
"2225","Utah",2017,"Nov",24359
"2226","Utah",2017,"Dec",27220
"2227","Vermont",2017,"Jan",2691
"2228","Vermont",2017,"Feb",3594
"2229","Vermont",2017,"Mar",4051
"2230","Vermont",2017,"Apr",3818
"2231","Vermont",2017,"May",2577
"2232","Vermont",2017,"Jun",2382
"2233","Vermont",2017,"Jul",2275
"2234","Vermont",2017,"Aug",2676
"2235","Vermont",2017,"Sep",3084
"2236","Vermont",2017,"Oct",3463
"2237","Vermont",2017,"Nov",3240
"2238","Vermont",2017,"Dec",3759
"2239","Virgin Islands",2017,"Jan",88
"2240","Virgin Islands",2017,"Feb",106
"2241","Virgin Islands",2017,"Mar",96
"2242","Virgin Islands",2017,"Apr",111
"2243","Virgin Islands",2017,"May",79
"2244","Virgin Islands",2017,"Jun",153
"2245","Virgin Islands",2017,"Jul",151
"2246","Virgin Islands",2017,"Aug",132
"2247","Virgin Islands",2017,"Sep",9
"2248","Virgin Islands",2017,"Oct",68
"2249","Virgin Islands",2017,"Nov",86
"2250","Virgin Islands",2017,"Dec",131
"2251","Virginia",2017,"Jan",37369
"2252","Virginia",2017,"Feb",47038
"2253","Virginia",2017,"Mar",49368
"2254","Virginia",2017,"Apr",48631
"2255","Virginia",2017,"May",36007
"2256","Virginia",2017,"Jun",36838
"2257","Virginia",2017,"Jul",36183
"2258","Virginia",2017,"Aug",39114
"2259","Virginia",2017,"Sep",36446
"2260","Virginia",2017,"Oct",40293
"2261","Virginia",2017,"Nov",53142
"2262","Virginia",2017,"Dec",60398
"2263","Washington",2017,"Jan",46027
"2264","Washington",2017,"Feb",52154
"2265","Washington",2017,"Mar",58069
"2266","Washington",2017,"Apr",47895
"2267","Washington",2017,"May",45816
"2268","Washington",2017,"Jun",46023
"2269","Washington",2017,"Jul",38369
"2270","Washington",2017,"Aug",42120
"2271","Washington",2017,"Sep",43049
"2272","Washington",2017,"Oct",48147
"2273","Washington",2017,"Nov",53072
"2274","Washington",2017,"Dec",58937
"2275","West Virginia",2017,"Jan",15772
"2276","West Virginia",2017,"Feb",22449
"2277","West Virginia",2017,"Mar",22529
"2278","West Virginia",2017,"Apr",16988
"2279","West Virginia",2017,"May",15085
"2280","West Virginia",2017,"Jun",14498
"2281","West Virginia",2017,"Jul",13970
"2282","West Virginia",2017,"Aug",14770
"2283","West Virginia",2017,"Sep",16723
"2284","West Virginia",2017,"Oct",18256
"2285","West Virginia",2017,"Nov",24455
"2286","West Virginia",2017,"Dec",27273
"2287","Wisconsin",2017,"Jan",46775
"2288","Wisconsin",2017,"Feb",50720
"2289","Wisconsin",2017,"Mar",58739
"2290","Wisconsin",2017,"Apr",45872
"2291","Wisconsin",2017,"May",37888
"2292","Wisconsin",2017,"Jun",36267
"2293","Wisconsin",2017,"Jul",32846
"2294","Wisconsin",2017,"Aug",40924
"2295","Wisconsin",2017,"Sep",37506
"2296","Wisconsin",2017,"Oct",43183
"2297","Wisconsin",2017,"Nov",48683
"2298","Wisconsin",2017,"Dec",47120
"2299","Wyoming",2017,"Jan",3705
"2300","Wyoming",2017,"Feb",4554
"2301","Wyoming",2017,"Mar",5315
"2302","Wyoming",2017,"Apr",4269
"2303","Wyoming",2017,"May",4128
"2304","Wyoming",2017,"Jun",3975
"2305","Wyoming",2017,"Jul",3398
"2306","Wyoming",2017,"Aug",4111
"2307","Wyoming",2017,"Sep",4281
"2308","Wyoming",2017,"Oct",4370
"2309","Wyoming",2017,"Nov",5665
"2310","Wyoming",2017,"Dec",6940
"2311","Alabama",2016,"Jan",73218
"2312","Alabama",2016,"Feb",77411
"2313","Alabama",2016,"Mar",55486
"2314","Alabama",2016,"Apr",41239
"2315","Alabama",2016,"May",36157
"2316","Alabama",2016,"Jun",44976
"2317","Alabama",2016,"Jul",48927
"2318","Alabama",2016,"Aug",42455
"2319","Alabama",2016,"Sep",41336
"2320","Alabama",2016,"Oct",43251
"2321","Alabama",2016,"Nov",50477
"2322","Alabama",2016,"Dec",62014
"2323","Alaska",2016,"Jan",6085
"2324","Alaska",2016,"Feb",6779
"2325","Alaska",2016,"Mar",6982
"2326","Alaska",2016,"Apr",6867
"2327","Alaska",2016,"May",5991
"2328","Alaska",2016,"Jun",7406
"2329","Alaska",2016,"Jul",6793
"2330","Alaska",2016,"Aug",7194
"2331","Alaska",2016,"Sep",6867
"2332","Alaska",2016,"Oct",9383
"2333","Alaska",2016,"Nov",8514
"2334","Alaska",2016,"Dec",8786
"2335","Arizona",2016,"Jan",31910
"2336","Arizona",2016,"Feb",35307
"2337","Arizona",2016,"Mar",35795
"2338","Arizona",2016,"Apr",32005
"2339","Arizona",2016,"May",28671
"2340","Arizona",2016,"Jun",32540
"2341","Arizona",2016,"Jul",34496
"2342","Arizona",2016,"Aug",33422
"2343","Arizona",2016,"Sep",33390
"2344","Arizona",2016,"Oct",34134
"2345","Arizona",2016,"Nov",39722
"2346","Arizona",2016,"Dec",44887
"2347","Arkansas",2016,"Jan",20437
"2348","Arkansas",2016,"Feb",27506
"2349","Arkansas",2016,"Mar",24390
"2350","Arkansas",2016,"Apr",19048
"2351","Arkansas",2016,"May",16422
"2352","Arkansas",2016,"Jun",18779
"2353","Arkansas",2016,"Jul",19378
"2354","Arkansas",2016,"Aug",21692
"2355","Arkansas",2016,"Sep",18826
"2356","Arkansas",2016,"Oct",22709
"2357","Arkansas",2016,"Nov",26901
"2358","Arkansas",2016,"Dec",29926
"2359","California",2016,"Jan",220912
"2360","California",2016,"Feb",214844
"2361","California",2016,"Mar",201041
"2362","California",2016,"Apr",171256
"2363","California",2016,"May",166035
"2364","California",2016,"Jun",173846
"2365","California",2016,"Jul",190218
"2366","California",2016,"Aug",176770
"2367","California",2016,"Sep",159077
"2368","California",2016,"Oct",180968
"2369","California",2016,"Nov",224039
"2370","California",2016,"Dec",298161
"2371","Colorado",2016,"Jan",48214
"2372","Colorado",2016,"Feb",47302
"2373","Colorado",2016,"Mar",46430
"2374","Colorado",2016,"Apr",41636
"2375","Colorado",2016,"May",36512
"2376","Colorado",2016,"Jun",41134
"2377","Colorado",2016,"Jul",43094
"2378","Colorado",2016,"Aug",40996
"2379","Colorado",2016,"Sep",40013
"2380","Colorado",2016,"Oct",45337
"2381","Colorado",2016,"Nov",54418
"2382","Colorado",2016,"Dec",55428
"2383","Connecticut",2016,"Jan",31712
"2384","Connecticut",2016,"Feb",32110
"2385","Connecticut",2016,"Mar",35332
"2386","Connecticut",2016,"Apr",32657
"2387","Connecticut",2016,"May",29247
"2388","Connecticut",2016,"Jun",33475
"2389","Connecticut",2016,"Jul",29755
"2390","Connecticut",2016,"Aug",27353
"2391","Connecticut",2016,"Sep",14955
"2392","Connecticut",2016,"Oct",16048
"2393","Connecticut",2016,"Nov",17223
"2394","Connecticut",2016,"Dec",17825
"2395","Delaware",2016,"Jan",4886
"2396","Delaware",2016,"Feb",5173
"2397","Delaware",2016,"Mar",4986
"2398","Delaware",2016,"Apr",4316
"2399","Delaware",2016,"May",4355
"2400","Delaware",2016,"Jun",4987
"2401","Delaware",2016,"Jul",4494
"2402","Delaware",2016,"Aug",4169
"2403","Delaware",2016,"Sep",4160
"2404","Delaware",2016,"Oct",5757
"2405","Delaware",2016,"Nov",5791
"2406","Delaware",2016,"Dec",6356
"2407","District of Columbia",2016,"Jan",82
"2408","District of Columbia",2016,"Feb",95
"2409","District of Columbia",2016,"Mar",85
"2410","District of Columbia",2016,"Apr",69
"2411","District of Columbia",2016,"May",110
"2412","District of Columbia",2016,"Jun",72
"2413","District of Columbia",2016,"Jul",60
"2414","District of Columbia",2016,"Aug",62
"2415","District of Columbia",2016,"Sep",52
"2416","District of Columbia",2016,"Oct",61
"2417","District of Columbia",2016,"Nov",56
"2418","District of Columbia",2016,"Dec",71
"2419","Florida",2016,"Jan",125935
"2420","Florida",2016,"Feb",132010
"2421","Florida",2016,"Mar",119207
"2422","Florida",2016,"Apr",104114
"2423","Florida",2016,"May",94732
"2424","Florida",2016,"Jun",125567
"2425","Florida",2016,"Jul",125208
"2426","Florida",2016,"Aug",114446
"2427","Florida",2016,"Sep",102843
"2428","Florida",2016,"Oct",111657
"2429","Florida",2016,"Nov",134638
"2430","Florida",2016,"Dec",144983
"2431","Georgia",2016,"Jan",62707
"2432","Georgia",2016,"Feb",66777
"2433","Georgia",2016,"Mar",55396
"2434","Georgia",2016,"Apr",41265
"2435","Georgia",2016,"May",33740
"2436","Georgia",2016,"Jun",42626
"2437","Georgia",2016,"Jul",49183
"2438","Georgia",2016,"Aug",44370
"2439","Georgia",2016,"Sep",41621
"2440","Georgia",2016,"Oct",48308
"2441","Georgia",2016,"Nov",58723
"2442","Georgia",2016,"Dec",68269
"2443","Guam",2016,"Jan",176
"2444","Guam",2016,"Feb",141
"2445","Guam",2016,"Mar",188
"2446","Guam",2016,"Apr",160
"2447","Guam",2016,"May",194
"2448","Guam",2016,"Jun",164
"2449","Guam",2016,"Jul",173
"2450","Guam",2016,"Aug",170
"2451","Guam",2016,"Sep",189
"2452","Guam",2016,"Oct",220
"2453","Guam",2016,"Nov",176
"2454","Guam",2016,"Dec",172
"2455","Hawaii",2016,"Jan",1383
"2456","Hawaii",2016,"Feb",1424
"2457","Hawaii",2016,"Mar",1469
"2458","Hawaii",2016,"Apr",1453
"2459","Hawaii",2016,"May",1316
"2460","Hawaii",2016,"Jun",1754
"2461","Hawaii",2016,"Jul",1565
"2462","Hawaii",2016,"Aug",1305
"2463","Hawaii",2016,"Sep",1247
"2464","Hawaii",2016,"Oct",1277
"2465","Hawaii",2016,"Nov",1347
"2466","Hawaii",2016,"Dec",1141
"2467","Idaho",2016,"Jan",13197
"2468","Idaho",2016,"Feb",15520
"2469","Idaho",2016,"Mar",13824
"2470","Idaho",2016,"Apr",10638
"2471","Idaho",2016,"May",8658
"2472","Idaho",2016,"Jun",12947
"2473","Idaho",2016,"Jul",12154
"2474","Idaho",2016,"Aug",11635
"2475","Idaho",2016,"Sep",12611
"2476","Idaho",2016,"Oct",14160
"2477","Idaho",2016,"Nov",13965
"2478","Idaho",2016,"Dec",17034
"2479","Illinois",2016,"Jan",189400
"2480","Illinois",2016,"Feb",169908
"2481","Illinois",2016,"Mar",175762
"2482","Illinois",2016,"Apr",154306
"2483","Illinois",2016,"May",119574
"2484","Illinois",2016,"Jun",164500
"2485","Illinois",2016,"Jul",168227
"2486","Illinois",2016,"Aug",185912
"2487","Illinois",2016,"Sep",127535
"2488","Illinois",2016,"Oct",169348
"2489","Illinois",2016,"Nov",161604
"2490","Illinois",2016,"Dec",137994
"2491","Indiana",2016,"Jan",230892
"2492","Indiana",2016,"Feb",221556
"2493","Indiana",2016,"Mar",151821
"2494","Indiana",2016,"Apr",126579
"2495","Indiana",2016,"May",119897
"2496","Indiana",2016,"Jun",94326
"2497","Indiana",2016,"Jul",88340
"2498","Indiana",2016,"Aug",79202
"2499","Indiana",2016,"Sep",63820
"2500","Indiana",2016,"Oct",72085
"2501","Indiana",2016,"Nov",92535
"2502","Indiana",2016,"Dec",95672
"2503","Iowa",2016,"Jan",26714
"2504","Iowa",2016,"Feb",23728
"2505","Iowa",2016,"Mar",23526
"2506","Iowa",2016,"Apr",15435
"2507","Iowa",2016,"May",12578
"2508","Iowa",2016,"Jun",12209
"2509","Iowa",2016,"Jul",11937
"2510","Iowa",2016,"Aug",12518
"2511","Iowa",2016,"Sep",12094
"2512","Iowa",2016,"Oct",14908
"2513","Iowa",2016,"Nov",18540
"2514","Iowa",2016,"Dec",18090
"2515","Kansas",2016,"Jan",19443
"2516","Kansas",2016,"Feb",19817
"2517","Kansas",2016,"Mar",16593
"2518","Kansas",2016,"Apr",13227
"2519","Kansas",2016,"May",10559
"2520","Kansas",2016,"Jun",12364
"2521","Kansas",2016,"Jul",14140
"2522","Kansas",2016,"Aug",13770
"2523","Kansas",2016,"Sep",14051
"2524","Kansas",2016,"Oct",17656
"2525","Kansas",2016,"Nov",22646
"2526","Kansas",2016,"Dec",22282
"2527","Kentucky",2016,"Jan",302383
"2528","Kentucky",2016,"Feb",266913
"2529","Kentucky",2016,"Mar",321318
"2530","Kentucky",2016,"Apr",306214
"2531","Kentucky",2016,"May",321666
"2532","Kentucky",2016,"Jun",360293
"2533","Kentucky",2016,"Jul",363085
"2534","Kentucky",2016,"Aug",29746
"2535","Kentucky",2016,"Sep",298753
"2536","Kentucky",2016,"Oct",378973
"2537","Kentucky",2016,"Nov",330444
"2538","Kentucky",2016,"Dec",397059
"2539","Louisiana",2016,"Jan",32192
"2540","Louisiana",2016,"Feb",32939
"2541","Louisiana",2016,"Mar",26552
"2542","Louisiana",2016,"Apr",23719
"2543","Louisiana",2016,"May",20462
"2544","Louisiana",2016,"Jun",26278
"2545","Louisiana",2016,"Jul",41063
"2546","Louisiana",2016,"Aug",30716
"2547","Louisiana",2016,"Sep",33656
"2548","Louisiana",2016,"Oct",32820
"2549","Louisiana",2016,"Nov",39979
"2550","Louisiana",2016,"Dec",51493
"2551","Maine",2016,"Jan",8844
"2552","Maine",2016,"Feb",9868
"2553","Maine",2016,"Mar",9429
"2554","Maine",2016,"Apr",8567
"2555","Maine",2016,"May",6572
"2556","Maine",2016,"Jun",7858
"2557","Maine",2016,"Jul",7702
"2558","Maine",2016,"Aug",8204
"2559","Maine",2016,"Sep",10550
"2560","Maine",2016,"Oct",12954
"2561","Maine",2016,"Nov",10506
"2562","Maine",2016,"Dec",10528
"2563","Mariana Islands",2016,"Jan",3
"2564","Mariana Islands",2016,"Feb",1
"2565","Mariana Islands",2016,"Mar",1
"2566","Mariana Islands",2016,"Apr",0
"2567","Mariana Islands",2016,"May",1
"2568","Mariana Islands",2016,"Jun",1
"2569","Mariana Islands",2016,"Jul",1
"2570","Mariana Islands",2016,"Aug",3
"2571","Mariana Islands",2016,"Sep",1
"2572","Mariana Islands",2016,"Oct",1
"2573","Mariana Islands",2016,"Nov",4
"2574","Mariana Islands",2016,"Dec",0
"2575","Maryland",2016,"Jan",13321
"2576","Maryland",2016,"Feb",14735
"2577","Maryland",2016,"Mar",14546
"2578","Maryland",2016,"Apr",13007
